,date,district,market,commodity,unit,pricetype,currency,price,standardized_price
4402,2017-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,3687.5,40.97222222222222
4403,2017-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,2466.25,49.325
4404,2017-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,6750.0,75.0
4405,2017-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,92.53,92.53
4406,2017-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,9900.0,110.0
4407,2017-05-15,Kilifi,Kilifi,Maize,KG,Retail,KES,87.9,87.9
4408,2017-05-15,Kilifi,Kilifi,Beans,KG,Retail,KES,124.1,124.1
4409,2017-05-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,55.69,55.69
4410,2017-05-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,4898.0,54.422222222222224
4411,2017-05-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,110.39,110.39
4412,2017-05-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,7785.0,86.5
4413,2017-05-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,60.0,60.0
4414,2017-05-15,Kitui,Kitui,Maize,KG,Retail,KES,58.0,58.0
4415,2017-05-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,3550.0,71.0
4416,2017-05-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,6800.0,75.55555555555556
4417,2017-05-15,Kitui,Kitui,Beans,KG,Retail,KES,89.0,89.0
4418,2017-05-15,Marsabit,Marsabit,Maize,KG,Retail,KES,47.0,47.0
4419,2017-05-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,49.2,49.2
4420,2017-05-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,4704.0,52.266666666666666
4421,2017-05-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,2986.0,59.72
4422,2017-05-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,5276.0,58.62222222222223
4423,2017-05-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,50.0,100.0
4424,2017-05-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,196.0,196.0
4425,2017-05-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,7708.0,85.64444444444445
4426,2017-05-15,Garissa,Garissa,Maize,KG,Retail,KES,50.0,50.0
4427,2017-05-15,Mandera,Mandera,Maize,KG,Retail,KES,64.0,64.0
4428,2017-05-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,59.39,59.39
4429,2017-05-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,5200.0,57.77777777777778
4430,2017-05-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,3029.0,60.58
4431,2017-05-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,5200.0,57.77777777777778
4432,2017-05-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,85.75,85.75
4433,2017-05-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,9920.0,110.22222222222223
4434,2017-05-15,Baringo,Marigat (Baringo),Maize,KG,Retail,KES,73.0,73.0
4435,2017-05-15,Baringo,Marigat (Baringo),Beans,KG,Retail,KES,138.0,138.0
4436,2017-05-15,Kajiado,Kajiado,Maize,KG,Retail,KES,65.0,65.0
4437,2017-05-15,Kajiado,Kajiado,Beans,KG,Retail,KES,120.0,120.0
4438,2017-05-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,47.28,47.28
4439,2017-05-15,Nakuru,Nakuru,Maize,90 KG,Wholesale,KES,4000.0,44.44444444444444
4440,2017-05-15,Nakuru,Nakuru,Potatoes,50 KG,Wholesale,KES,2650.0,53.0
4441,2017-05-15,Nakuru,Nakuru,Sorghum,90 KG,Wholesale,KES,5000.0,55.55555555555556
4442,2017-05-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,64.43,64.43
4443,2017-05-15,Nakuru,Nakuru,Beans,90 KG,Wholesale,KES,6560.0,72.88888888888889
4444,2017-05-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,98.0,98.0
4445,2017-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,46.08,46.08
4446,2017-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,4270.0,47.44444444444444
4447,2017-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,2700.0,54.0
4448,2017-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,6750.0,75.0
4449,2017-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,89.5,89.5
4450,2017-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,9900.0,110.0
4451,2017-06-15,Kilifi,Kilifi,Maize,KG,Retail,KES,57.9,57.9
4452,2017-06-15,Kilifi,Kilifi,Beans,KG,Retail,KES,121.3,121.3
4453,2017-06-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,51.84,51.84
4454,2017-06-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,4806.5,53.40555555555556
4455,2017-06-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,91.75,91.75
4456,2017-06-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,6879.5,76.4388888888889
4457,2017-06-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,80.0,80.0
4458,2017-06-15,Kitui,Kitui,Maize,KG,Retail,KES,58.0,58.0
4459,2017-06-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,4000.0,80.0
4460,2017-06-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,6800.0,75.55555555555556
4461,2017-06-15,Kitui,Kitui,Beans,KG,Retail,KES,91.0,91.0
4462,2017-06-15,Marsabit,Marsabit,Maize,KG,Retail,KES,49.0,49.0
4463,2017-06-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,56.0,56.0
4464,2017-06-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,4816.0,53.51111111111111
4465,2017-06-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,2674.0,53.480000000000004
4466,2017-06-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,5202.0,57.800000000000004
4467,2017-06-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,50.0,100.0
4468,2017-06-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,198.0,198.0
4469,2017-06-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,7813.0,86.81111111111112
4470,2017-06-15,Garissa,Garissa,Maize,KG,Retail,KES,60.0,60.0
4471,2017-06-15,Mandera,Mandera,Maize,KG,Retail,KES,66.0,66.0
4472,2017-06-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,60.02,60.02
4473,2017-06-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,4880.0,54.22222222222222
4474,2017-06-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1952.0,39.04
4475,2017-06-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,5200.0,57.77777777777778
4476,2017-06-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,74.17,74.17
4477,2017-06-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,8768.0,97.42222222222223
4478,2017-06-15,Baringo,Marigat (Baringo),Maize,KG,Retail,KES,81.0,81.0
4479,2017-06-15,Baringo,Marigat (Baringo),Beans,KG,Retail,KES,129.0,129.0
4480,2017-06-15,Kajiado,Kajiado,Maize,KG,Retail,KES,65.0,65.0
4481,2017-06-15,Kajiado,Kajiado,Beans,KG,Retail,KES,125.0,125.0
4482,2017-06-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,44.8,44.8
4483,2017-06-15,Nakuru,Nakuru,Maize,90 KG,Wholesale,KES,4000.0,44.44444444444444
4484,2017-06-15,Nakuru,Nakuru,Potatoes,50 KG,Wholesale,KES,2420.0,48.4
4485,2017-06-15,Nakuru,Nakuru,Sorghum,90 KG,Wholesale,KES,5000.0,55.55555555555556
4486,2017-06-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,62.2,62.2
4487,2017-06-15,Nakuru,Nakuru,Beans,90 KG,Wholesale,KES,5800.0,64.44444444444444
4488,2017-06-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,100.0,100.0
4489,2017-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,48.39,48.39
4490,2017-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,4320.0,48.0
4491,2017-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,2360.0,47.2
4492,2017-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,7470.0,83.0
4493,2017-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,75.19,75.19
4494,2017-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,9180.0,102.0
4495,2017-07-15,Kilifi,Kilifi,Maize,KG,Retail,KES,60.6,60.6
4496,2017-07-15,Kilifi,Kilifi,Beans,KG,Retail,KES,125.3,125.3
4497,2017-07-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,4300.0,47.77777777777778
4498,2017-07-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,86.19,86.19
4499,2017-07-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,6380.0,70.88888888888889
4500,2017-07-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,65.0,65.0
4501,2017-07-15,Kitui,Kitui,Maize,KG,Retail,KES,58.0,58.0
4502,2017-07-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2000.0,40.0
4503,2017-07-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,6800.0,75.55555555555556
4504,2017-07-15,Kitui,Kitui,Beans,KG,Retail,KES,92.0,92.0
4505,2017-07-15,Marsabit,Marsabit,Maize,KG,Retail,KES,51.0,51.0
4506,2017-07-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,54.05,54.05
4507,2017-07-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,4320.0,48.0
4508,2017-07-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1875.0,37.5
4509,2017-07-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,5255.0,58.38888888888889
4510,2017-07-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,48.0,96.0
4511,2017-07-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,198.0,198.0
4512,2017-07-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,7635.0,84.83333333333334
4513,2017-07-15,Garissa,Garissa,Maize,KG,Retail,KES,60.0,60.0
4514,2017-07-15,Mandera,Mandera,Maize,KG,Retail,KES,66.0,66.0
4515,2017-07-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,4770.0,53.0
4516,2017-07-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1420.0,28.400000000000002
4517,2017-07-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,5100.0,56.66666666666667
4518,2017-07-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,72.7,72.7
4519,2017-07-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,7200.0,80.0
4520,2017-07-15,Baringo,Marigat (Baringo),Maize,KG,Retail,KES,58.0,58.0
4521,2017-07-15,Baringo,Marigat (Baringo),Beans,KG,Retail,KES,118.0,118.0
4522,2017-07-15,Kajiado,Kajiado,Maize,KG,Retail,KES,65.0,65.0
4523,2017-07-15,Kajiado,Kajiado,Beans,KG,Retail,KES,120.0,120.0
4524,2017-07-15,Nakuru,Nakuru,Maize,90 KG,Wholesale,KES,3500.0,38.88888888888889
4525,2017-07-15,Nakuru,Nakuru,Potatoes,50 KG,Wholesale,KES,1605.0,32.1
4526,2017-07-15,Nakuru,Nakuru,Sorghum,90 KG,Wholesale,KES,5000.0,55.55555555555556
4527,2017-07-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,61.99,61.99
4528,2017-07-15,Nakuru,Nakuru,Beans,90 KG,Wholesale,KES,5590.0,62.111111111111114
4529,2017-07-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,91.0,91.0
4530,2017-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,4270.0,47.44444444444444
4531,2017-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1830.0,36.6
4532,2017-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,6840.0,76.0
4533,2017-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,78.01,78.01
4534,2017-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,10350.0,115.0
4535,2017-08-15,Kilifi,Kilifi,Maize,KG,Retail,KES,47.8,47.8
4536,2017-08-15,Kilifi,Kilifi,Beans,KG,Retail,KES,114.8,114.8
4537,2017-08-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,3524.0,39.15555555555556
4538,2017-08-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,87.76,87.76
4539,2017-08-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,6848.0,76.08888888888889
4540,2017-08-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,55.9,55.9
4541,2017-08-15,Kitui,Kitui,Maize,KG,Retail,KES,45.0,45.0
4542,2017-08-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2250.0,45.0
4543,2017-08-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,7260.0,80.66666666666667
4544,2017-08-15,Kitui,Kitui,Beans,KG,Retail,KES,83.0,83.0
4545,2017-08-15,Marsabit,Marsabit,Maize,KG,Retail,KES,52.0,52.0
4546,2017-08-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,45.58,45.58
4547,2017-08-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,3656.0,40.62222222222223
4548,2017-08-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1736.0,34.72
4549,2017-08-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,4886.0,54.28888888888889
4550,2017-08-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,48.0,96.0
4551,2017-08-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,199.0,199.0
4552,2017-08-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,7298.0,81.08888888888889
4553,2017-08-15,Garissa,Garissa,Maize,KG,Retail,KES,65.0,65.0
4554,2017-08-15,Mandera,Mandera,Maize,KG,Retail,KES,67.0,67.0
4555,2017-08-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,41.14,41.14
4556,2017-08-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,4800.0,53.333333333333336
4557,2017-08-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1580.0,31.6
4558,2017-08-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,4800.0,53.333333333333336
4559,2017-08-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,70.85,70.85
4560,2017-08-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,7200.0,80.0
4561,2017-08-15,Baringo,Marigat (Baringo),Maize,KG,Retail,KES,52.0,52.0
4562,2017-08-15,Baringo,Marigat (Baringo),Beans,KG,Retail,KES,120.0,120.0
4563,2017-08-15,Kajiado,Kajiado,Maize,KG,Retail,KES,68.0,68.0
4564,2017-08-15,Kajiado,Kajiado,Beans,KG,Retail,KES,130.0,130.0
4565,2017-08-15,Nakuru,Nakuru,Maize,90 KG,Wholesale,KES,3168.0,35.2
4566,2017-08-15,Nakuru,Nakuru,Potatoes,50 KG,Wholesale,KES,1740.0,34.800000000000004
4567,2017-08-15,Nakuru,Nakuru,Sorghum,90 KG,Wholesale,KES,5000.0,55.55555555555556
4568,2017-08-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,61.41,61.41
4569,2017-08-15,Nakuru,Nakuru,Beans,90 KG,Wholesale,KES,5500.0,61.111111111111114
4570,2017-08-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,88.0,88.0
4571,2017-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,4456.0,49.51111111111111
4572,2017-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1888.0,37.76
4573,2017-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,6300.0,70.0
4574,2017-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,82.51,82.51
4575,2017-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,9864.0,109.60000000000001
4576,2017-09-15,Kilifi,Kilifi,Maize,KG,Retail,KES,46.0,46.0
4577,2017-09-15,Kilifi,Kilifi,Beans,KG,Retail,KES,112.8,112.8
4578,2017-09-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,3064.0,34.044444444444444
4579,2017-09-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,90.05,90.05
4580,2017-09-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,6960.0,77.33333333333334
4581,2017-09-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,64.0,64.0
4582,2017-09-15,Kitui,Kitui,Maize,KG,Retail,KES,41.0,41.0
4583,2017-09-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2200.0,44.0
4584,2017-09-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,6900.0,76.66666666666667
4585,2017-09-15,Kitui,Kitui,Beans,KG,Retail,KES,80.0,80.0
4586,2017-09-15,Marsabit,Marsabit,Maize,KG,Retail,KES,53.0,53.0
4587,2017-09-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,42.4,42.4
4588,2017-09-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,3564.0,39.6
4589,2017-09-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,2000.0,40.0
4590,2017-09-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,5256.0,58.400000000000006
4591,2017-09-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,48.0,96.0
4592,2017-09-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,185.0,185.0
4593,2017-09-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,63.33,63.33
4594,2017-09-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,7500.0,83.33333333333334
4595,2017-09-15,Garissa,Garissa,Maize,KG,Retail,KES,65.0,65.0
4596,2017-09-15,Mandera,Mandera,Maize,KG,Retail,KES,70.0,70.0
4597,2017-09-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,39.71,39.71
4598,2017-09-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,4800.0,53.333333333333336
4599,2017-09-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1400.0,28.0
4600,2017-09-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,4992.0,55.46666666666667
4601,2017-09-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,73.7,73.7
4602,2017-09-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,7520.0,83.55555555555556
4603,2017-09-15,Baringo,Marigat (Baringo),Maize,KG,Retail,KES,53.0,53.0
4604,2017-09-15,Baringo,Marigat (Baringo),Beans,KG,Retail,KES,104.0,104.0
4605,2017-09-15,Kajiado,Kajiado,Maize,KG,Retail,KES,70.0,70.0
4606,2017-09-15,Kajiado,Kajiado,Beans,KG,Retail,KES,135.0,135.0
4607,2017-09-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,29.74,29.74
4608,2017-09-15,Nakuru,Nakuru,Maize,90 KG,Wholesale,KES,3016.0,33.51111111111111
4609,2017-09-15,Nakuru,Nakuru,Potatoes,50 KG,Wholesale,KES,1472.0,29.44
4610,2017-09-15,Nakuru,Nakuru,Sorghum,90 KG,Wholesale,KES,4440.0,49.333333333333336
4611,2017-09-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,62.27,62.27
4612,2017-09-15,Nakuru,Nakuru,Beans,90 KG,Wholesale,KES,5500.0,61.111111111111114
4613,2017-09-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,87.0,87.0
4614,2017-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,3960.0,44.0
4615,2017-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1592.0,31.84
4616,2017-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,6300.0,70.0
4617,2017-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,84.97,84.97
4618,2017-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,8820.0,98.0
4619,2017-10-15,Kilifi,Kilifi,Maize,KG,Retail,KES,39.2,39.2
4620,2017-10-15,Kilifi,Kilifi,Beans,KG,Retail,KES,107.6,107.6
4621,2017-10-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,32.39,32.39
4622,2017-10-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2940.0,32.66666666666667
4623,2017-10-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,84.44,84.44
4624,2017-10-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,6882.5,76.47222222222223
4625,2017-10-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,60.0,60.0
4626,2017-10-15,Kitui,Kitui,Maize,KG,Retail,KES,37.0,37.0
4627,2017-10-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2333.33,46.6666
4628,2017-10-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,6500.0,72.22222222222223
4629,2017-10-15,Kitui,Kitui,Beans,KG,Retail,KES,89.0,89.0
4630,2017-10-15,Marsabit,Marsabit,Maize,KG,Retail,KES,49.0,49.0
4631,2017-10-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,37.74,37.74
4632,2017-10-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,3523.75,39.15277777777778
4633,2017-10-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1915.0,38.300000000000004
4634,2017-10-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,5191.25,57.68055555555556
4635,2017-10-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,48.0,96.0
4636,2017-10-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,185.0,185.0
4637,2017-10-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,7621.88,84.68755555555556
4638,2017-10-15,Garissa,Garissa,Maize,KG,Retail,KES,65.0,65.0
4639,2017-10-15,Mandera,Mandera,Maize,KG,Retail,KES,70.0,70.0
4640,2017-10-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,38.13,38.13
4641,2017-10-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,4080.0,45.333333333333336
4642,2017-10-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1150.0,23.0
4643,2017-10-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,4960.0,55.111111111111114
4644,2017-10-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,77.5,77.5
4645,2017-10-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,8000.0,88.88888888888889
4646,2017-10-15,Baringo,Marigat (Baringo),Maize,KG,Retail,KES,53.0,53.0
4647,2017-10-15,Baringo,Marigat (Baringo),Beans,KG,Retail,KES,108.0,108.0
4648,2017-10-15,Kajiado,Kajiado,Maize,KG,Retail,KES,73.0,73.0
4649,2017-10-15,Kajiado,Kajiado,Beans,KG,Retail,KES,139.0,139.0
4650,2017-10-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,29.27,29.27
4651,2017-10-15,Nakuru,Nakuru,Maize,90 KG,Wholesale,KES,2600.0,28.88888888888889
4652,2017-10-15,Nakuru,Nakuru,Potatoes,50 KG,Wholesale,KES,1935.0,38.7
4653,2017-10-15,Nakuru,Nakuru,Sorghum,90 KG,Wholesale,KES,3600.0,40.0
4654,2017-10-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,62.35,62.35
4655,2017-10-15,Nakuru,Nakuru,Beans,90 KG,Wholesale,KES,5500.0,61.111111111111114
4656,2017-10-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,81.0,81.0
4657,2017-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,31.19,31.19
4658,2017-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,3060.0,34.0
4659,2017-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1727.5,34.550000000000004
4660,2017-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,7340.62,81.56244444444445
4661,2017-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,82.88,82.88
4662,2017-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,8620.0,95.77777777777779
4663,2017-11-15,Kilifi,Kilifi,Maize,KG,Retail,KES,62.6,62.6
4664,2017-11-15,Kilifi,Kilifi,Beans,KG,Retail,KES,115.5,115.5
4665,2017-11-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,32.69,32.69
4666,2017-11-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2995.0,33.27777777777778
4667,2017-11-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,82.65,82.65
4668,2017-11-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,6605.0,73.38888888888889
4669,2017-11-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,50.83,50.83
4670,2017-11-15,Kitui,Kitui,Maize,KG,Retail,KES,37.0,37.0
4671,2017-11-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2875.0,57.5
4672,2017-11-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,6300.0,70.0
4673,2017-11-15,Kitui,Kitui,Beans,KG,Retail,KES,83.0,83.0
4674,2017-11-15,Marsabit,Marsabit,Maize,KG,Retail,KES,48.0,48.0
4675,2017-11-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,39.94,39.94
4676,2017-11-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,3469.0,38.544444444444444
4677,2017-11-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1788.0,35.76
4678,2017-11-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,5600.0,62.22222222222222
4679,2017-11-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,47.33,94.66
